,treatment,categoryOrValue,range,IV
1247,https://data.cooperationdatabank.org/id/ENG00569_1a.2.2,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/vocab/class/FeedbackTarget,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget
1248,https://data.cooperationdatabank.org/id/ENG00569_1a.3.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
1249,https://data.cooperationdatabank.org/id/ENG00569_1a.3.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
1250,https://data.cooperationdatabank.org/id/ENG00569_1a.4.1,https://data.cooperationdatabank.org/id/matching/stranger,https://data.cooperationdatabank.org/vocab/class/Matching,https://data.cooperationdatabank.org/vocab/prop/matching
1251,https://data.cooperationdatabank.org/id/ENG00569_1a.4.2,https://data.cooperationdatabank.org/id/matching/partner,https://data.cooperationdatabank.org/vocab/class/Matching,https://data.cooperationdatabank.org/vocab/prop/matching
1252,https://data.cooperationdatabank.org/id/ENG00569_1a.5.1,https://data.cooperationdatabank.org/id/matching/stranger,https://data.cooperationdatabank.org/vocab/class/Matching,https://data.cooperationdatabank.org/vocab/prop/matching
1253,https://data.cooperationdatabank.org/id/ENG00569_1a.5.2,https://data.cooperationdatabank.org/id/matching/partner,https://data.cooperationdatabank.org/vocab/class/Matching,https://data.cooperationdatabank.org/vocab/prop/matching
1254,https://data.cooperationdatabank.org/id/ENG00582_1.1.1,1.2,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/stepReturn
1255,https://data.cooperationdatabank.org/id/ENG00582_1.1.2,2.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/stepReturn
1256,https://data.cooperationdatabank.org/id/ENG00587_3.1.1,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/synchrony
1257,https://data.cooperationdatabank.org/id/ENG00587_3.1.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/synchrony
1258,https://data.cooperationdatabank.org/id/ENG00592_1a.1.1,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
1259,https://data.cooperationdatabank.org/id/ENG00592_1a.1.2,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/class/PunishmentTreatment,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment
1260,https://data.cooperationdatabank.org/id/ENG00604_1.1.1,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1261,https://data.cooperationdatabank.org/id/ENG00604_1.1.3,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1262,https://data.cooperationdatabank.org/id/ENG00604_1.1.1,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1263,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1264,https://data.cooperationdatabank.org/id/ENG00604_1.1.1,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1265,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1266,https://data.cooperationdatabank.org/id/ENG00604_1.1.1,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1267,https://data.cooperationdatabank.org/id/ENG00604_1.1.6,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1268,https://data.cooperationdatabank.org/id/ENG00604_1.1.1,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1269,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1270,https://data.cooperationdatabank.org/id/ENG00604_1.1.2,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1271,https://data.cooperationdatabank.org/id/ENG00604_1.1.3,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1272,https://data.cooperationdatabank.org/id/ENG00604_1.1.2,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1273,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1274,https://data.cooperationdatabank.org/id/ENG00604_1.1.2,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1275,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1276,https://data.cooperationdatabank.org/id/ENG00604_1.1.2,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1277,https://data.cooperationdatabank.org/id/ENG00604_1.1.6,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1278,https://data.cooperationdatabank.org/id/ENG00604_1.1.2,0.44,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1279,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1280,https://data.cooperationdatabank.org/id/ENG00604_1.1.3,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1281,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1282,https://data.cooperationdatabank.org/id/ENG00604_1.1.3,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1283,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1284,https://data.cooperationdatabank.org/id/ENG00604_1.1.3,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1285,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1286,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1287,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1288,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1289,https://data.cooperationdatabank.org/id/ENG00604_1.1.6,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1290,https://data.cooperationdatabank.org/id/ENG00604_1.1.4,0.1,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1291,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1292,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1293,https://data.cooperationdatabank.org/id/ENG00604_1.1.6,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1294,https://data.cooperationdatabank.org/id/ENG00604_1.1.5,0.06,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1295,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1296,https://data.cooperationdatabank.org/id/ENG00604_1.1.6,0.14,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1297,https://data.cooperationdatabank.org/id/ENG00604_1.1.7,0.38,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/punishmentProbability
1298,https://data.cooperationdatabank.org/id/ENG00612_1.1.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1299,https://data.cooperationdatabank.org/id/ENG00612_1.1.2,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1300,https://data.cooperationdatabank.org/id/ENG00612_1.1.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1301,https://data.cooperationdatabank.org/id/ENG00612_1.1.3,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1302,https://data.cooperationdatabank.org/id/ENG00612_1.1.2,0.6,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/minimumContributionValue
1303,https://data.cooperationdatabank.org/id/ENG00612_1.1.3,1.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/minimumContributionValue
1304,https://data.cooperationdatabank.org/id/ENG00612_1.2.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1305,https://data.cooperationdatabank.org/id/ENG00612_1.2.2,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1306,https://data.cooperationdatabank.org/id/ENG00612_1.2.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1307,https://data.cooperationdatabank.org/id/ENG00612_1.2.3,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
1308,https://data.cooperationdatabank.org/id/ENG00612_1.2.2,0.6,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/minimumContributionValue
1309,https://data.cooperationdatabank.org/id/ENG00612_1.2.3,1.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/minimumContributionValue
1310,https://data.cooperationdatabank.org/id/ENG00614_1.1.1,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1311,https://data.cooperationdatabank.org/id/ENG00614_1.1.2,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1312,https://data.cooperationdatabank.org/id/ENG00614_1.1.1,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1313,https://data.cooperationdatabank.org/id/ENG00614_1.1.3,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1314,https://data.cooperationdatabank.org/id/ENG00614_1.1.2,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1315,https://data.cooperationdatabank.org/id/ENG00614_1.1.3,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1316,https://data.cooperationdatabank.org/id/ENG00623_1.2.1,https://data.cooperationdatabank.org/id/partnerperceptionlevel/high,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1317,https://data.cooperationdatabank.org/id/ENG00623_1.2.2,https://data.cooperationdatabank.org/id/partnerperceptionlevel/low,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1318,https://data.cooperationdatabank.org/id/ENG00623_1.3.1,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/vocab/class/SVOType,https://data.cooperationdatabank.org/vocab/prop/sVOType
1319,https://data.cooperationdatabank.org/id/ENG00623_1.3.2,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/class/SVOType,https://data.cooperationdatabank.org/vocab/prop/sVOType
1320,https://data.cooperationdatabank.org/id/ENG00628_1.2.1,https://data.cooperationdatabank.org/id/partnerperceptionlevel/high,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1321,https://data.cooperationdatabank.org/id/ENG00628_1.2.2,https://data.cooperationdatabank.org/id/partnerperceptionlevel/low,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1322,https://data.cooperationdatabank.org/id/ENG00629_1.1.1,https://data.cooperationdatabank.org/id/partnerperceptionlevel/high,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1323,https://data.cooperationdatabank.org/id/ENG00629_1.1.2,https://data.cooperationdatabank.org/id/partnerperceptionlevel/low,https://data.cooperationdatabank.org/vocab/class/PartnerPerceptionLevel,https://data.cooperationdatabank.org/vocab/prop/partnerPerceptionLevel
1324,https://data.cooperationdatabank.org/id/ENG00630_1.1.1,100,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/endowmentSize
1325,https://data.cooperationdatabank.org/id/ENG00630_1.1.2,50,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/endowmentSize
1326,https://data.cooperationdatabank.org/id/ENG00630_1.2.1,100,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/endowmentSize
1327,https://data.cooperationdatabank.org/id/ENG00630_1.2.2,50,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/endowmentSize
1328,https://data.cooperationdatabank.org/id/ENG00630_1.3.1,120,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
