,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,categoryT1,categoryT2
151,https://data.cooperationdatabank.org/id/ENG00216_1.1.11.6.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.324064,36.0,https://data.cooperationdatabank.org/id/ENG00216_1.1.11,https://data.cooperationdatabank.org/id/ENG00216_1.1.6,https://data.cooperationdatabank.org/id/ENG00216_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.19897,0.550847,https://data.cooperationdatabank.org/id/ENG00216,http://dx.doi.org/10.1080/00207597508247333,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/id/gender/f
152,https://data.cooperationdatabank.org/id/ENG00216_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.33418,30.0,https://data.cooperationdatabank.org/id/ENG00216_1.1.2,https://data.cooperationdatabank.org/id/ENG00216_1.1.3,https://data.cooperationdatabank.org/id/ENG00216_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.18413,0.515772,https://data.cooperationdatabank.org/id/ENG00216,http://dx.doi.org/10.1080/00207597508247333,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m
153,https://data.cooperationdatabank.org/id/ENG00216_1.1.2.4.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.11775,30.0,https://data.cooperationdatabank.org/id/ENG00216_1.1.2,https://data.cooperationdatabank.org/id/ENG00216_1.1.4,https://data.cooperationdatabank.org/id/ENG00216_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.744315,0.979814,https://data.cooperationdatabank.org/id/ENG00216,http://dx.doi.org/10.1080/00207597508247333,['https://data.cooperationdatabank.org/vocab/prop/student'],0,1
154,https://data.cooperationdatabank.org/id/ENG00216_1.1.2.8.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0380378,22.0,https://data.cooperationdatabank.org/id/ENG00216_1.1.2,https://data.cooperationdatabank.org/id/ENG00216_1.1.8,https://data.cooperationdatabank.org/id/ENG00216_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.979775,0.903699,https://data.cooperationdatabank.org/id/ENG00216,http://dx.doi.org/10.1080/00207597508247333,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m
155,https://data.cooperationdatabank.org/id/CHI00001_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.774489,71.0,https://data.cooperationdatabank.org/id/CHI00001_1.1.1,https://data.cooperationdatabank.org/id/CHI00001_1.1.2,https://data.cooperationdatabank.org/id/CHI00001_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,45.0,26.0,3.0,2.2,0.275148,1.27383,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself
156,https://data.cooperationdatabank.org/id/CHI00001_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.784592,71.0,https://data.cooperationdatabank.org/id/CHI00001_1.2.1,https://data.cooperationdatabank.org/id/CHI00001_1.2.2,https://data.cooperationdatabank.org/id/CHI00001_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,35.0,36.0,2.19,3.12,-1.26741,-0.30177,,,['https://data.cooperationdatabank.org/vocab/prop/powerLevel'],https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/low
157,https://data.cooperationdatabank.org/id/CHI00001_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.165455,26.0,https://data.cooperationdatabank.org/id/CHI00001_1.3.1,https://data.cooperationdatabank.org/id/CHI00001_1.3.2,https://data.cooperationdatabank.org/id/CHI00001_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,13.0,13.0,2.31,2.16,-0.93553,0.60462,,,['https://data.cooperationdatabank.org/vocab/prop/powerLevel'],https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/low
158,https://data.cooperationdatabank.org/id/CHI00001_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-1.22707,45.0,https://data.cooperationdatabank.org/id/CHI00001_1.4.1,https://data.cooperationdatabank.org/id/CHI00001_1.4.2,https://data.cooperationdatabank.org/id/CHI00001_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,22.0,23.0,2.13,2.91,-1.86417,-0.589965,,,['https://data.cooperationdatabank.org/vocab/prop/powerLevel'],https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/low
159,https://data.cooperationdatabank.org/id/CHI00001_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.158407,130.0,https://data.cooperationdatabank.org/id/CHI00001_2.1.1,https://data.cooperationdatabank.org/id/CHI00001_2.1.2,https://data.cooperationdatabank.org/id/CHI00001_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,78.0,52.0,11.65,10.75,-0.193011,0.509825,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself
160,https://data.cooperationdatabank.org/id/CHI00006_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0812319,72.0,https://data.cooperationdatabank.org/id/CHI00006_1.2.1,https://data.cooperationdatabank.org/id/CHI00006_1.2.2,https://data.cooperationdatabank.org/id/CHI00006_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,72.0,72.0,7.527,6.677,0.0539649,0.108499,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
161,https://data.cooperationdatabank.org/id/CHI00006_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.131963,36.0,https://data.cooperationdatabank.org/id/CHI00006_1.3.1,https://data.cooperationdatabank.org/id/CHI00006_1.3.2,https://data.cooperationdatabank.org/id/CHI00006_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,36.0,36.0,6.8,6.84,-0.186644,-0.0772821,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
162,https://data.cooperationdatabank.org/id/CHI00006_1.5.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.326518,72.0,https://data.cooperationdatabank.org/id/CHI00006_1.5.1,https://data.cooperationdatabank.org/id/CHI00006_1.5.2,https://data.cooperationdatabank.org/id/CHI00006_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,36.0,36.0,6.82,7.35,-0.791554,0.138518,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1
163,https://data.cooperationdatabank.org/id/CHI00006_2.10.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0991579,64.0,https://data.cooperationdatabank.org/id/CHI00006_2.10.1,https://data.cooperationdatabank.org/id/CHI00006_2.10.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,32.0,5.662,5.008,-0.58945,0.391134,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1
164,https://data.cooperationdatabank.org/id/CHI00006_2.10.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.558227,64.0,https://data.cooperationdatabank.org/id/CHI00006_2.10.1,https://data.cooperationdatabank.org/id/CHI00006_2.10.3,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,32.0,5.662,3.56,-1.05767,-0.0587837,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1
165,https://data.cooperationdatabank.org/id/CHI00006_2.11.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.951944,96.0,https://data.cooperationdatabank.org/id/CHI00006_2.11.1,https://data.cooperationdatabank.org/id/CHI00006_2.11.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,48.0,48.0,3.851,5.631,-1.37407,-0.529816,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/id/svotype/prosocial
166,https://data.cooperationdatabank.org/id/CHI00006_2.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.493381,96.0,https://data.cooperationdatabank.org/id/CHI00006_2.3.1,https://data.cooperationdatabank.org/id/CHI00006_2.3.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,96.0,96.0,5.202,4.515,0.471758,0.515005,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
167,https://data.cooperationdatabank.org/id/CHI00006_2.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.250014,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.4.1,https://data.cooperationdatabank.org/id/CHI00006_2.4.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,4.75,2.15,0.125614,0.374414,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
168,https://data.cooperationdatabank.org/id/CHI00006_2.5.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.59064,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.5.1,https://data.cooperationdatabank.org/id/CHI00006_2.5.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,6.07,6.3,0.457885,0.723394,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
169,https://data.cooperationdatabank.org/id/CHI00006_2.6.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0204671,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.6.1,https://data.cooperationdatabank.org/id/CHI00006_2.6.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,4.57,4.71,-0.102046,0.14298,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
170,https://data.cooperationdatabank.org/id/CHI00006_2.7.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0243592,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.7.1,https://data.cooperationdatabank.org/id/CHI00006_2.7.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,6.96,6.09,-0.0981589,0.146877,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
171,https://data.cooperationdatabank.org/id/CHI00006_2.8.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.432753,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.8.1,https://data.cooperationdatabank.org/id/CHI00006_2.8.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,3.4,3.25,0.304646,0.560859,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
172,https://data.cooperationdatabank.org/id/CHI00006_2.9.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.97336,16.0,https://data.cooperationdatabank.org/id/CHI00006_2.9.1,https://data.cooperationdatabank.org/id/CHI00006_2.9.2,https://data.cooperationdatabank.org/id/CHI00006_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,16.0,16.0,4.7,2.86,1.76306,2.18365,,,['https://data.cooperationdatabank.org/vocab/prop/blockOfCooperation'],1,2
173,https://data.cooperationdatabank.org/id/CHI00009_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.288814,218.0,https://data.cooperationdatabank.org/id/CHI00009_1.1.1,https://data.cooperationdatabank.org/id/CHI00009_1.1.2,https://data.cooperationdatabank.org/id/CHI00009_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,116.0,102.0,26.561,24.787,0.0213957,0.556231,,,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m
174,https://data.cooperationdatabank.org/id/CHI00009_1.3.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.495857,126.0,https://data.cooperationdatabank.org/id/CHI00009_1.3.1,https://data.cooperationdatabank.org/id/CHI00009_1.3.3,https://data.cooperationdatabank.org/id/CHI00009_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,82.0,44.0,26.78,25.725,0.124506,0.867207,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1
175,https://data.cooperationdatabank.org/id/CHI00009_1.3.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.789471,136.0,https://data.cooperationdatabank.org/id/CHI00009_1.3.2,https://data.cooperationdatabank.org/id/CHI00009_1.3.3,https://data.cooperationdatabank.org/id/CHI00009_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,92.0,44.0,25.885,25.725,0.418171,1.16077,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1
176,https://data.cooperationdatabank.org/id/CHI00009_2.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.484903,177.0,https://data.cooperationdatabank.org/id/CHI00009_2.2.1,https://data.cooperationdatabank.org/id/CHI00009_2.2.2,https://data.cooperationdatabank.org/id/CHI00009_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,89.0,88.0,26.388,24.323,0.18596,0.783846,,,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself
177,https://data.cooperationdatabank.org/id/CHI00009_2.3.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.629812,118.0,https://data.cooperationdatabank.org/id/CHI00009_2.3.1,https://data.cooperationdatabank.org/id/CHI00009_2.3.3,https://data.cooperationdatabank.org/id/CHI00009_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,59.0,59.0,26.016,25.099,0.260115,0.999508,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1
178,https://data.cooperationdatabank.org/id/CHI00009_2.3.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.767357,118.0,https://data.cooperationdatabank.org/id/CHI00009_2.3.2,https://data.cooperationdatabank.org/id/CHI00009_2.3.3,https://data.cooperationdatabank.org/id/CHI00009_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,59.0,59.0,25.021,25.099,0.393454,1.14126,,,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1
179,https://data.cooperationdatabank.org/id/CHI00010_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.748094,40.0,https://data.cooperationdatabank.org/id/CHI00010_1.1.1,https://data.cooperationdatabank.org/id/CHI00010_1.1.2,https://data.cooperationdatabank.org/id/CHI00010_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,20.0,20.0,26.0,30.0,-1.3892,-0.106986,,,['https://data.cooperationdatabank.org/vocab/prop/intergroupComp'],https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_competition
180,https://data.cooperationdatabank.org/id/CHI00010_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0332779,40.0,https://data.cooperationdatabank.org/id/CHI00010_1.2.1,https://data.cooperationdatabank.org/id/CHI00010_1.2.2,https://data.cooperationdatabank.org/id/CHI00010_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,40.0,40.0,31.0,29.0,-0.0157357,0.0822915,,,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
